"song","glottocode","type","region","family_id","family_name","latitude","longitude","ex_simple_lowenergy_mean","ex_simple_brightness_mean","ex_simple_roughness_mean","ex_simple_centroid_mean","ex_spectral_centroid_mean","ex_spectral_brightness_mean","ex_spectral_spread_mean","ex_spectral_skewness_mean","ex_spectral_kurtosis_mean","ex_spectral_rolloff95_mean","ex_spectral_rolloff85_mean","ex_spectral_spectenropy_mean","ex_spectral_flatness_mean","ex_spectral_roughness_mean","ex_spectral_irregularity_mean","ex_tonal_keyclarity_mean","ex_tonal_mode_mean","ex_rhythm_tempo_mean","ex_rhythm_attack_time_mean","ex_rhythm_attack_slope_mean","ex_dynamics_rms_mean","ex_spectral_centroid_std","ex_spectral_brightness_std","ex_spectral_spread_std","ex_spectral_skewness_std","ex_spectral_kurtosis_std","ex_spectral_rolloff95_std","ex_spectral_rolloff85_std","ex_spectral_spectenropy_std","ex_spectral_flatness_std","ex_spectral_roughness_std","ex_spectral_irregularity_std","ex_tonal_keyclarity_std","ex_tonal_mode_std","ex_rhythm_tempo_std","ex_rhythm_attack_time_std","ex_rhythm_attack_slope_std","ex_dynamics_rms_std"
"NHS2-2EKA","pala1344","Praise","Micronesia","aust1307","Austronesian",7.34138,134.476678,-1.39056780235333,-0.999545422428452,-0.129217412613848,-0.864542469926921,-0.948160399315557,-1.0129873186026,-0.218624756894453,0.390899779509098,0.111893976604594,-0.422800220910346,-0.77149516016049,-0.804653483151111,-0.418814446897722,0.0326363614803105,-1.10699304974217,0.113757656581596,1.29640196928585,-0.325421386977651,-0.177493220690467,-0.72267159823831,1.11406299852154,-0.173830987046696,-0.100213760736829,-0.112867735789114,0.564912051265394,0.222333108980839,0.482547453194977,-0.047388131595915,0.625669235721638,-0.300094046322119,-0.609915457283572,-2.03932687979906,-0.458354326723872,-1.084496322476,-0.524327161098725,-0.670268840063805,-0.301287230554225,-0.425131242972677
"NHS2-2FZK","bukh1238","Love","Central Asia","indo1319","Indo-European",41,64,-0.158828242518109,0.460128832510428,-0.383781179027797,0.420508369943206,0.279205446855564,0.277092407310105,0.143766160370667,-0.675616743990484,-0.678842616065964,0.335486631215033,0.14401651862239,0.675836525591347,0.0559944342227974,-0.100887308024311,-0.27837103060715,-1.20705550807695,-0.038872242147739,-1.10475142093116,-0.512079932549069,-0.685826714449591,0.240750475255242,-0.24428374219867,-0.132904955456591,0.0334082882531281,-0.956031841967993,-0.782635535144228,-0.211279113155316,-0.168562353058277,-0.858032868106437,-0.00852483081476438,-0.0981538755975351,-0.408801210838831,0.609146713111206,-0.433598422673375,0.991032930976848,-0.391463037366158,0.0964711097067703,-0.249932240988665
"NHS2-2G3N","kups1238","Play","Eastern Africa","nilo1247","Nilotic",1.33197,34.5991,-0.0180580071083696,1.93242375190765,0.994333412202366,2.19628777036638,2.46450699699239,2.30584040569584,0.694945638613824,-1.91228753373862,-1.26368240932367,1.04048846129917,2.02229209186727,2.07491608738883,0.822817853963296,0.537961244953731,-0.347845349759052,-1.47489989475314,0.808213804791444,-0.465498003316749,0.826266914885338,0.221536108306312,0.221192922493442,0.636293889413741,-0.72956243069406,-0.945335369704733,-1.24776786183765,-1.29465985691434,-1.00037462428445,-0.551603894973037,-0.979382052791242,-0.0775570563802152,1.23387124167354,-0.171154145869496,0.00841735701998764,0.113157425469524,-1.56576473896299,-0.520242459754985,0.4816068931548,-0.0253747804354679
"NHS2-2KUR","sanb1242","Lullaby","Central America","chib1249","Chibchan",9.15686,-78.3075,-3.25577342153238,-0.150606591127044,-0.369190305026417,-0.405144914775576,-0.505018429476674,-0.429079337383026,-0.323956496533063,0.168535598543467,0.0077143963875735,-0.275241698334597,-0.346225219048443,-0.887814923021572,-0.324041721878456,-0.431780617530442,-0.331287992624505,0.356371073061765,-0.0704548235431389,-0.904067420471237,0.491680203026736,0.290745291592852,1.53320838795251,0.883404703244161,0.863948307790286,1.9824923949415,1.94736249931205,0.946058795642106,1.75418759230954,1.52977479705068,1.56364554885801,1.7496057420595,-0.706320693125302,-0.0487285138591781,0.366673156453971,-1.35459420602527,-0.965951447993824,-0.31571274562875,0.946267927394433,-0.288153488629555
"NHS2-2NZO","tewa1260","Praise","Southwest and Basin","kiow1265","Kiowa-Tanoan",35.9053,-106.124,1.42483690584146,-0.165471398011173,0.366726469664141,-0.531861391548351,-0.318968794180342,0.147868975332911,-0.889651778904509,0.305040380918929,0.457803075887525,-0.890068875733553,-0.0568053980138548,0.345487840128358,-0.742776758928051,-0.0131344817689664,0.276053304318502,-0.658078285511567,-2.17154637436816,2.40063887096995,-0.846666644407594,6.53150832233308,-0.19316582746033,-0.695440505496327,0.10503760275246,-0.80433104219692,-0.489660151672534,-0.128982807492842,-1.00660895011437,-0.964722492117889,-1.15081975642233,-0.686946281019812,-0.235762478815782,-1.19278409046569,-1.06387392270257,-0.405070363272425,1.99729877967415,-0.704679622855291,1.71372536972512,-0.321046682655073
"NHS2-2OQH","sene1264","Healing","Eastern Woodlands","iroq1247","Iroquoian",42.56,-77.53,-0.12363568366567,1.69330309333409,-0.00862520372665861,0.975267165687791,1.22436248283022,2.18378354814177,-0.705238487267255,-1.40426752614169,-0.781796124774867,-0.197363589197396,0.864612807728915,1.71727132673138,-0.425880257947358,1.22950319206715,0.814802899602246,-0.574468651473398,-0.6018640387006,0.881405173419339,-0.846666644407685,0.869888648007678,0.699883319605214,-0.386676816131823,0.387181510517875,-1.49482870989474,-1.2410615952642,-1.0264368210007,-1.50051254370413,-1.25462961931099,-0.824371073902529,-0.915753943145344,0.327751084519039,1.1617982250075,-0.248743018615639,-0.635060587834408,1.85944124124595,-0.546127646255546,-0.488998234340236,-1.121868943129
"NHS2-2OS6","mand1415","Work","East Asia","sino1245","Sino-Tibetan",40.0209,116.228,-0.12363568366567,-0.106201551082598,-0.0338622487130989,-0.315070515843877,-0.211618305547871,-0.0398809095778648,-0.852437523779549,0.180627565931633,0.233233575451675,-0.4699369711776,-0.0715717154135787,0.0295143801675746,-0.586669637597983,0.157424175603878,1.43295436090118,0.218892796802268,0.251645326013228,1.57463334461046,-0.846666644407668,0.572151572410133,0.457791248013163,-1.17531128105985,-0.614886975807187,-1.20142077899983,-0.666026302046634,-0.34053643125868,-1.51739007113798,-0.760788066296614,-0.642862757061161,-1.17490557647352,0.319525751083274,0.652073521648226,-0.650759439320206,-0.153549760889496,1.12941565829169,-0.551453153878672,-0.0675737629489203,-0.719093280922466
"NHS2-2OZH","nana1257","Healing","North Asia","tung1282","Tungusic",48.43426,134.79726,2.16388064174259,-1.3831590284624,-0.41807693671131,-1.12255670712961,-0.890889507639249,-1.21930274092578,-0.207221885632246,0.780792786984332,0.416003253150468,-0.582655287034075,-1.02547581943574,-1.02712589506036,-0.487245864521631,-0.489818945047272,-1.99708927574173,-1.06103900358901,-0.115667618887962,-2.06412087687761,-0.51207993254906,1.46985076060363,-3.42440952971177,1.11762032010889,0.607942400815316,1.78067339946987,3.84518347870128,4.33824818320783,2.38437319216885,1.39034292984652,0.6402711397479,0.961852169957364,1.67176992389996,-2.077877414376,0.351537139986752,0.296765148615606,-2.16965051006895,-0.140909419129982,1.46819392229021,2.43607134896634
"NHS2-2PAA","abkh1244","Praise","Caucasus","abkh1242","Abkhaz-Adyge",43.056218,41.159115,-0.440368713337584,-1.27992401417218,0.384046729233242,-0.815468116783037,-0.78949414742028,-1.23406780092296,-0.982984115130452,0.928922802510489,0.83409640750869,-0.834734429767647,-1.03138234639563,-0.697038683988198,-0.791887487374671,0.143357230531832,0.615365969101819,0.155269678645548,0.272136713777964,-1.24207179389243,-0.51207993254906,-0.11665644618213,0.339506940707227,-1.25078539106953,-1.81357458498723,-1.04612121204421,-0.74844100927667,-0.207217089350261,-0.97268812311828,-0.965623097283148,-0.883392686619539,-1.14837526144106,-0.11355154187937,0.578468917660381,-0.136630627900083,0.245783356344722,0.223114898458236,-0.602097886827099,0.22946872273487,-0.057470398479746
"NHS2-2PWX","berr1239","Work","Western Europe","indo1319","Indo-European",NA,NA,-1.98884130284472,-1.18321424088981,-0.337166724373977,-0.794035075927166,-0.711846802661722,-1.11143579196013,-0.747632870047544,1.33744314691591,1.13476476832414,-1.09091242035055,-0.883719172398391,-1.87016506334265,-0.57929952512248,-0.485005676052287,1.22082265995098,0.13793927248976,-1.05819815822323,1.33474605368941,0.157093491168131,-0.21537272256855,1.15474075424239,0.305029794489011,0.47316398507385,0.297853097480382,0.937231438851434,0.577551893343136,0.942946650459692,0.483126956403588,1.71614385290211,0.0586027923495908,-0.721395063359486,1.20980526391354,-1.36961492362361,-0.964275576812724,-0.323617001170862,-0.402447742686879,-1.31900075684263,-0.510527889987016
"NHS2-2QZ5","wayu1243","Lullaby","Northwestern South America","araw1281","Arawakan",11.395566,-72.199791,-1.81287850858254,-0.344948206890782,-0.423002761056128,0.351547980569665,-0.131133048995801,-0.621815771925139,1.3135360460518,-0.634302456911505,-0.813498938903335,1.4175824634372,0.0199794524647093,-0.786269330650264,0.697360895744422,-0.477699077598764,0.174564443153324,-2.27428204931028,0.43908874157365,0.0584898974291335,0.157093491168131,0.0897865514723036,1.28305248898134,1.90171246162348,1.61301478553358,1.26340092355056,0.493977429883528,-0.466359441122165,0.58591002768744,2.30703705658024,2.70730573004001,1.45083466935491,-0.708584429205385,1.15581494791435,-1.35036381548526,-1.2452688570839,0.884760112314471,5.80589334606733e-05,-1.38027143517585,0.220586435862892
"NHS2-2RHZ","waya1269","Healing","Eastern South America","cari1283","Cariban",2.77537,-54.4429,0.791370846497635,-1.50399911776614,-0.283523585269686,-1.10282774078921,-1.02760768791879,-1.37320508410259,0.37065884614866,0.462401076466069,-0.0191636737401127,-0.123584327909521,-1.24992384391154,-1.41353853168577,-0.198632798177422,-0.307682124263519,-1.86263189174756,-0.913558771148992,0.325250593373468,-0.824017991581675,0.826266914885338,-0.666138838824519,-0.219971798588466,-0.00655156052281786,-0.898899475483138,1.05597459550608,0.456385178596195,0.136460507755408,1.59978988942988,0.636611306424624,0.503340020539666,0.388986201143301,-0.698793103776829,0.190667858509183,-1.19634433559745,-1.76334266634061,1.28992428820149,-0.123040161707622,-0.579121370904427,-0.0729059615447898
"NHS2-2UPM","less1242","Lullaby","Caribbean","indo1319","Indo-European",NA,NA,0.545022934530583,-0.0948373752962075,-0.42706994355491,0.862132800795183,1.32221765639965,0.391315879480514,2.02537293850562,-1.37179993486042,-1.21681767206038,2.05700272793211,2.42098266165981,0.37117386395629,1.35583638779437,-0.493816615858009,-1.12744680558476,-0.622787239528961,-0.275931909115955,0.367378544971201,0.826266914885338,-0.896914355829002,-0.617148280555812,2.82093919223314,2.43645553877594,0.539089537619068,-0.494878887871871,-1.09171208629467,-0.0806747058087068,1.62018656171925,2.02842755388693,2.55812485076174,-0.703371209651183,-0.600814979950964,0.790250009784601,-0.800692406874764,-0.486799905994718,0.230826830678099,-0.87025136243378,0.935003593360785
"NHS2-2UTZ","jola1263","Work","Western Africa","atla1278","Atlantic-Congo",12.75752,-15.7354766667,1.88234017092312,-0.779842297252171,-0.42777995561874,-0.508934630096427,0.099526752672052,-0.281049576125938,0.445799826691671,-0.183886921512308,-0.404714741913956,0.351882022612339,-0.0420390806141309,-0.161791515425606,0.590582885804524,-0.4968028560771,-0.383171251213845,-0.337666512602259,-0.3438895507197,1.07799219833249,-1.18125335626628,1.08292310868477,-2.66752906439406,0.436497504013364,-0.278108031048599,1.5108798909887,0.295026047844043,-0.0297522248914012,1.42452433099133,0.882998800978948,0.90587310955033,1.19688345839134,0.26601688047905,2.71005276811943,-1.23060705539341,-0.616372980987706,0.974525823996642,2.93848483343496,0.843811386487826,2.05327288594933
"NHS2-2YCF","stan1288","Play","Northwestern South America","indo1319","Indo-European",40.4414,-1.11788,0.0875196694489297,0.348390522587711,-0.417529827671207,0.671066063975676,0.218188336472377,0.260815625258354,0.381309687193702,-0.535504802474013,-0.654352354981877,0.515835936585394,0.262147057820181,0.426335001950595,0.392762515638964,-0.453711093563511,-1.08171251098163,-0.815476246622321,-0.599050214811863,-0.173779242006475,-0.51207993254906,0.203798678187586,-0.212085908531974,1.48759787884144,0.624008730688898,0.902987398146291,0.415548683005402,-0.199235333142716,0.705845319664563,0.942261047296315,1.04956922844771,1.26470905087881,-0.0905710778904691,0.605391618802818,0.888871929026964,-0.909814094137073,-1.24220674670567,-0.632162072758545,0.546329244257497,0.612487796360522
"NHS2-2ZO6","tuvi1240","Lullaby","Central Asia","turk1311","Turkic",51.7,94.36667,-1.81287850858254,-0.119606405577622,-0.424623187486966,-0.306955606662545,-0.344762740175541,-0.646128438694448,0.180486144801334,0.41758188218905,0.0715412850386465,-0.484282938650242,-0.77149516016049,-1.15795222741447,-0.391795650746566,-0.44724503546288,0.312300159471944,1.67805082825086,-1.18349205419041,1.59877415170951,0.826266914885338,-0.586376157541285,1.2650000869597,2.09753635421935,1.40187109977685,1.56898402859558,0.235569539138916,-0.192887804282693,1.35208612075649,2.25437199004743,1.31003712969808,1.75094954478263,-0.722226342256818,-0.303526759277572,0.111917761986101,-1.22986825950704,-1.04493978015717,-0.246316053916125,-1.22519226543389,-0.905578151575054
"NHS2-30HL","ulit1238","Procession","Micronesia","aust1307","Austronesian",9.961388,139.603611,0.896948523054936,0.3671470584628,-0.202705397156911,0.169061122335276,0.301679740634581,0.701590498121668,-0.0956165134818005,-0.525010765610548,-0.582508452225587,0.312942968043738,0.146969782102335,0.972039738783538,0.238969914988949,-0.160046576568891,0.133672742853154,-0.632017477102697,-0.322764884671209,0.580494467154473,0.157093491168131,0.0734874959804144,-0.497052862902757,-0.28107605911335,-0.171401994270878,-0.418321750393474,-0.427069417314379,-0.509270122793387,-0.585373036911165,-0.111889787943089,-0.0357906953117842,-0.317138333539549,0.37866365362615,0.8394170869151,1.52497684947156,0.518476413064908,-2.07681043480833,-0.26427076124589,0.416508173855487,0.425306760659192
"NHS2-330H","bhoj1244","Healing","South Asia","indo1319","Indo-European",26.458455,84.817115,-0.686716625304638,0.700423867786946,1.22016945233831,0.893297376031161,0.895548411234591,0.655008515447481,0.582071317923716,-1.32813105536807,-1.10615913682018,0.845793188456167,1.12449999396405,1.44523590372996,0.583777875535698,0.36475219983433,0.873987427252912,-0.732295073511388,-0.293434259504373,-1.10009562679821,-0.846666644407668,0.269022566922231,0.86729267123453,0.737387405208393,1.4540046251393,-0.516833184921632,0.362905277725981,-0.501535258906351,-0.476230086741128,0.389333013416532,0.653525549117076,-0.419180335928233,-0.143909924791918,1.02893468746753,-0.123805057560531,0.908316516923921,0.412573668667672,-0.549611539698688,-0.300358792105365,-0.910397829132936
"NHS2-3370","stan1295","Lullaby","Central Europe","indo1319","Indo-European",48.649,12.4676,-0.0180580071083696,-0.567211443361184,-0.405247951198768,-0.789337153613104,-0.538741025368347,-0.443386757139559,0.433411714155248,0.116259003475522,-0.206011165723378,0.159236173693999,-0.340318692088553,-0.775835924913065,0.470867318372836,-0.487449911050634,0.847560117446313,-1.43202533965137,0.325793705771569,-1.96152648987122,0.324386847097399,-0.341922888714469,-0.573249917860087,0.566425121545346,1.90638976159179,0.726603957346624,0.542653454699471,0.0660402166982624,1.10557797507279,0.566144959549645,2.46659148404797,0.969063715746094,-0.65074292795986,2.83190562484596,-0.26981798806242,-0.342438800499028,1.29107248068622,0.250302511217925,-0.462020763693139,1.0234269769836
"NHS2-33X8","ulit1238","Play","Micronesia","aust1307","Austronesian",9.961388,139.603611,1.17848899387441,-0.426503067063802,0.116427513609268,-0.672237008864124,-0.86867988655558,-0.837472395434173,-0.516913461377451,0.53705109978741,0.369680921336513,-0.767103440253762,-0.730149471441263,-0.740229192548935,-0.520504012678001,-0.16140455981835,0.290612922156124,-0.247577714424918,2.79324681092992,0.565635727772769,0.826266914885338,-1.02661538949764,-0.66982319201247,-0.637746560929893,-0.503010383835801,-0.595347425828974,0.351006209397075,0.392496359257032,-0.471698617386392,-0.395045294108063,-0.465389913318872,-0.91201359499208,-0.298058977553233,0.375415717687714,-1.19822905730452,0.185902522626853,-0.026874244559851,-0.246590317905412,-0.382607168592626,0.365395073511362
"NHS2-340R","bukh1238","Love","Central Asia","indo1319","Indo-European",41,64,1.03771875846467,0.757741224412719,-0.402066306373653,0.683968381266363,0.329623910181792,0.539315925762126,0.181932597421972,-0.697437966940232,-0.690657004897521,0.532231327982699,0.0908577759833839,0.843609062006292,0.09612127509808,-0.0641429426650126,-0.707215837825473,-0.369462239835524,0.0591668469576351,2.0238959783455,0.157093491168131,-1.2489639379214,0.00462696021123514,-0.188799702914227,-0.130515731151647,-0.337578282182773,-1.12004646602321,-0.841781782758636,-0.284876202140237,-0.445339333523927,-0.86411080667935,-0.0830870989291608,0.430612906727715,-0.64764608710761,0.0589610962631722,0.24699219532805,0.903785016522608,-0.189417270914586,0.359883431642678,-0.271635138648959
"NHS2-3DYT","latv1249","Dance","Eastern Europe","indo1319","Indo-European",56.826108,24.309118,-0.792294301861938,-0.768059044240212,1.15385575898724,-0.457996520096667,-0.646368652233158,-0.831944445444392,-0.550160792134393,1.02301939696031,0.85352160547896,-0.935156202076143,-0.77149516016049,0.121652254862559,-0.445458537367421,0.972949997543663,-0.633790625331247,1.46233676078967,-0.575988203925966,1.0804875379277,0.324386847097429,0.0508395759242358,0.878486535965295,-0.644282056202351,-0.796884364347752,0.25650378107622,0.654047794674743,0.660241516175801,0.331725433797743,-0.332806294155056,-0.648434477569879,-0.0817275045057704,0.159661463166324,-1.45906308035673,0.395263961280729,2.72178088030325,-0.890644160695374,-0.505695000966914,0.293401694502024,-0.630688678640605
"NHS2-3EPZ","yuul1239","Dance","Australia","pama1250","Pama-Nyungan",NA,NA,1.24887411157929,2.10872328843756,-0.189756723111101,1.61005323449054,1.01315729362173,0.722292116768477,0.443411137066399,-1.31797628088944,-1.0323333804246,0.528132480133373,1.10678041308439,1.36828793597413,0.514367867558502,0.286018854577228,0.470913534030453,-0.494666621878107,-0.76167916475984,0.864438908544286,-1.18125335626628,3.37041894667695,-0.512780565531461,0.0142000658368918,1.54442145274403,-0.610233373200957,-0.990753278384624,-1.12436341075316,-0.818589561316092,-0.781349525387039,-0.765797391642764,0.0663644538922025,1.9985954199252,-1.11710979695439,-1.10523471113286,0.232887765094031,0.878189729926788,-0.407770161359721,4.24731027874175,-0.0459592787471773
"NHS2-3GZM","stan1288","Dance","Northwestern South America","indo1319","Indo-European",40.4414,-1.11788,-0.405176154485147,-0.958399531617724,-0.132103280794379,-0.797055975506888,-0.857038704185673,-1.09183361665351,-0.31321901095453,0.50508052373049,0.185852504251964,-0.689225331116561,-0.883719172398391,-0.326790982568588,-0.420150432648561,0.515608575073732,-0.773769498781799,1.52427107897545,-0.830539967729373,0.704871956604436,-0.51207993254906,0.558811693350279,0.704696742692961,-0.911168169519652,-1.23285264536584,-0.295198781008304,-0.330878334626358,-0.10757926085445,0.160312212048489,-0.685920179136979,-0.975204940530143,-0.696250621429969,0.0589733050568249,-1.27506266015885,0.0954494149037351,2.53675730715045,-0.462723076399925,-0.697665078936161,0.310108749760767,-0.894335178749673
"NHS2-3H55","sanb1242","Healing","Central America","chib1249","Chibchan",9.15686,-78.3075,-0.545946389894899,-0.366671329600192,-0.298840693780541,-0.671653116048263,-0.686246931950675,-0.519046982840386,-0.710342071432374,0.695350911010529,0.648839734115849,-0.844981549390963,-0.458449231286344,-0.970433835870378,-0.720480799435863,-0.436913372517605,-0.7326019785804,0.778551087375994,-1.44272257540556,1.59793261463675,0.157093491168141,-0.377724117836409,0.507763504529915,-0.581487743542851,-0.121220849475905,0.72023974066507,0.512680951341009,0.399113434040218,0.807359406397222,-0.315112271445515,-0.103892792214303,0.201247813580057,-0.688022478988085,-0.31736733227573,1.2197276900974,-1.40805121077083,-0.316832312898668,0.274156527160539,-0.0138353178124919,-0.248910085809538
"NHS2-3ID0","maza1291","Story","Middle East","indo1319","Indo-European",36.241,52.3009,-0.721909184157061,0.111992983585949,0.0926168103400205,-0.586860770217616,-0.610296143137196,0.120248068828553,-1.45147299508418,2.06652860203975,2.47344897113629,-1.33684329131013,-0.836466956719275,-0.514224349977049,-1.07295170620114,-0.0955481196550329,-0.282110220599716,0.070675234918235,0.0280365429145593,-0.685353538336446,-0.344786576619762,0.382857357317705,0.367864434415589,-0.849170808027317,0.548924068190069,0.00979024397475534,2.19833348485113,2.85714360288636,-0.109771641123873,-0.908193193662361,-0.0113137362842927,-0.163080730552531,-0.0773859430356988,0.211997559336676,1.09249246464661,-0.368776977409279,-0.564381031957719,-0.164512040798058,-0.3448201668684,0.342629015283517
"NHS2-3IQ4","tswa1253","Play","Southern Africa","atla1278","Atlantic-Congo",-24.368,24.7587,-0.862679419566814,-0.176059412760162,-0.0217112714456228,-0.282576516761106,-0.325065156889187,-0.13445568857689,-0.848668030498671,0.705576599784084,0.757458348620919,-0.832685005842984,-0.310786057289105,-0.901289828957437,-0.681809531390615,-0.284354346796208,-0.11347428289421,-1.39574856416668,0.500019478282264,-0.941878693965203,-0.846666644407655,0.353974893157891,0.554545308795781,0.751057858649385,0.731226777231393,0.0158750070037793,1.44227790539023,0.848632979609067,0.368082597937799,0.107741635166834,1.60023759553924,-0.304781268912778,0.177405032911589,0.748159833340347,-1.14987667316592,-1.00535012110763,1.04220163968542,-0.615851278209267,-0.496775154055349,0.167305219436773
"NHS2-3JUS","maor1246","Work","Polynesia","aust1307","Austronesian",-38.2881,176.541,1.17848899387441,-1.18658929697634,-0.413480937430566,-1.10712598978129,-0.975773087498288,-1.21068428861922,-0.104693597320255,0.746355997185639,0.329974454068214,-0.588803558808064,-1.00775623855607,-1.19563092726491,-0.396675043904961,-0.450571708618768,-1.59312492963393,-0.662849943262638,0.629535345461898,-1.7117836738581,1.16085362674394,-0.818224734119672,-1.42008187869853,1.61794995828142,0.663600348694199,2.18939255786316,2.09077704762155,1.31516256856956,2.6654109159653,2.5350238140897,1.72943064685436,1.3610202480256,-0.62555240620079,-1.17355439047465,0.985889158296937,-1.64846295301229,1.57455476643876,-0.569745418799204,-0.186610187212502,1.62669252435963
"NHS2-3LQ4","anti1245","Dance","Caribbean","indo1319","Indo-European",17.068263,-61.821863,-0.334791036780285,2.1561272558093,-0.291909660283648,1.6029406379786,1.40191891215068,2.26473377972012,0.385735369057209,-1.23214095802189,-1.02767362136196,1.02409306990186,0.979790083446761,1.53660003795625,0.442360746185074,0.547057690544485,-0.112043118166012,0.247925283466993,1.10201234548767,-0.728274062481139,-0.344786576619778,0.157149003321559,0.195959420332052,0.467437384759476,-0.412228363937618,-0.124572684513934,-0.64016535242256,-0.82369079229022,-0.397778617698866,0.133041237402757,-0.658852647969347,0.0869766231390765,0.945416872756904,-0.29155219467028,0.363507187761888,1.41234363638664,-0.390774230186746,-0.388924486547162,0.914104690747346,-0.00874930377950278
"NHS2-3LYX","pash1269","Love","South Asia","indo1319","Indo-European",NA,NA,0.720985728792759,-0.69982597663929,-0.176847447093769,-0.5032274433598,-0.705535387273801,-0.895381028266401,-0.765353942426208,0.530716540126998,0.339664460053931,-0.369515198869103,-0.874859381958557,0.0707309685602403,-0.801710947785319,0.323819160900917,0.190386794754086,0.52244885313789,-1.51975371666688,0.225221093897461,-0.512079932549103,0.475551413274597,0.205787644786133,-1.05240994617203,-1.36134018903407,-1.13887595387103,-0.167702750556306,-0.0472731169700047,-1.02105114674872,-0.690609404648253,-1.05336048340368,-1.07232687170696,-0.102977766504082,-0.76587537111688,0.98774574488178,1.35950402486789,0.256968241602689,-0.704263785038394,0.526634806220704,-0.651192438708689
"NHS2-3MPW","zuni1245","Dance","Southwest and Basin",NA,NA,NA,NA,2.55099878911937,-0.151778761299938,-0.360771206018012,-0.245333236862476,-0.0625546132894023,-0.0517359344637345,0.0370274358428778,0.00891827473839557,-0.159886235148899,-0.5088760257462,0.108577356863053,0.764271411712756,0.0958904885993137,-0.351964458064103,-1.36867151113343,0.307739455367156,1.28417711399314,-1.30300712101094,2.16461376231975,0.315834448485702,-2.48437229861286,-1.06122242834919,-0.825250887511168,0.0381661325008064,-0.987181472401447,-0.273394235301347,0.0846187252798849,-1.06566396882801,-1.23245282759945,-0.468127435614435,2.36242179417633,-1.13731983612968,0.481096823343105,1.4835404849038,1.48275080972448,1.34601438618329,-1.23633316209606,1.82473627553303
"NHS2-3NY3","guad1242","Dance","Caribbean","indo1319","Indo-European",16.304875,-61.405914,0.615408052235459,1.66706709510127,-0.29838463615565,0.877574606790599,0.936516678288575,1.71418954696138,0.0115324150815716,-1.05636034326624,-0.863981131927016,0.362129142235655,1.01227598172615,1.21425763392494,0.0664383289296735,-0.237421325892185,-0.190747007699522,0.106851866540311,0.469624998850946,1.06840697238798,-0.679373288478374,-0.634740488160378,-1.0791324130972,0.245142377628524,0.802151115640985,-0.571993443376878,-0.674545079327185,-0.825126777007261,-0.759241844710882,-0.091561919385878,-0.986817652084524,-0.576943927652032,0.76850237523987,0.133010034122595,0.0587538738223427,0.0372475053894284,1.1658379449065,1.07209451491315,0.315427865276396,0.878026617845158
"NHS2-3OER","huic1243","Love","Northern Mexico","utoa1244","Uto-Aztecan",21.954,-104.062,-0.545946389894899,-1.54794190648283,0.0229201017570189,-1.16984766199464,-0.948178161680625,-1.05840871259518,-1.87290705420542,2.85171899706388,4.59552994540669,-1.58277416226971,-0.990036657676403,-0.800734815173697,-1.44410738284238,-0.270074626737691,1.67603895414184,-0.206389752950356,-0.00047473459057859,-0.151452160255475,0.491680203026723,0.682651463579383,0.179689941795202,-1.32694187748757,-0.935315618214961,-0.463664342027063,0.848196256879049,3.53454403502152,-1.32678430527693,-1.34403268371578,0.056655984105222,-1.05077125804647,-0.369147324702078,3.16491972364905,0.510023155794782,0.0378422208180985,0.137846445735743,-0.38250107801941,0.266893315190166,0.458247846933307
"NHS2-3OQR","kaya1330","Praise","Amazon and Orinoco","nucl1710","Nuclear-Macro-Je",-7.77352,-51.6737,-0.686716625304638,1.5774586158783,3.4285409359296,0.521838444843199,0.553446332374004,1.75167984661045,-1.25238860560684,-0.416550153645328,0.0275312290424608,-0.660533396171276,0.303492746539408,1.06223768071397,-0.809742192069159,2.20295961392725,0.531156365251811,0.370145220258279,0.153637167005236,-0.791380107065628,0.491680203026723,0.0752964913888378,0.97526038116082,-1.07615431051901,-0.312510380831315,-1.67719944013828,-1.2700215754896,-0.737497640046315,-1.66652093052449,-1.52425904434153,-1.62141371300856,-1.28356277398231,0.824442555843867,-1.24227130861962,-0.276940620184141,0.766499720611962,-0.394225420610124,-0.501943794093627,-1.02506309287092,-1.17409375490827
"NHS2-3QA7","wole1240","Story","Micronesia","aust1307","Austronesian",7.37957,143.916,-0.545946389894899,0.0245676498097818,-0.268602593886944,-0.455844404897118,-0.61418144022842,-0.223339274949821,-0.786981550013591,0.586011755944748,0.577361377404866,-0.957699865247438,-0.420056806047062,-0.553733064736548,-0.769689435772779,-0.164581494973019,-0.617112243186737,1.25071448160636,0.559938827849799,-0.631919271944319,0.658973558956037,-0.954601158111358,0.726605946492885,-0.279116428613546,0.15793285168317,-0.13774173905177,0.418024848535908,0.42329063947573,0.00906328700424577,-0.317908419593585,-0.281996559775322,-0.491532183694015,-0.579909902369037,-1.34228363144494,0.872462887997105,-1.00448417658484,0.427560542105553,-0.409022022014611,-0.637342202803783,-0.727803583643861
